hhid,household_serial_no,taz,mgra,hinccat1,hinc,hworkers,veh,persons,hht,bldgsz,unittype,version,poverty
845266,0,1648,5245,5,686695,2,2,2,1,9,0,0,39.83150812
845267,0,1648,5245,1,17016,0,0,1,6,9,0,0,1.333589342
845268,0,1648,5245,2,53850,0,2,1,6,9,0,0,4.220219436
845269,0,1648,5245,2,52126,0,1,1,6,6,0,0,4.085172414
845270,0,1648,5245,4,107700,0,1,1,4,9,0,0,8.440438871
845271,0,1648,5245,2,36618,0,1,1,6,4,0,0,2.869749216
845272,0,1648,5245,5,250294,0,1,1,4,9,0,0,19.61557994
845273,0,1648,5245,5,269250,0,1,1,4,9,0,0,21.10109718
845274,0,1648,5245,5,1709306,3,3,3,1,2,0,0,78.69736188
845275,0,1648,5245,4,102315,0,2,2,5,8,0,0,5.93474478
845276,0,1648,5245,5,205330,0,2,3,5,8,0,0,9.453501381
845277,0,1648,5245,5,205330,0,2,3,5,8,0,0,9.453501381
845278,0,1648,5245,2,37695,0,1,1,6,6,0,0,2.954153605
845279,0,1648,5245,2,37695,0,1,1,4,8,0,0,2.954153605
845280,0,1648,5245,4,107700,0,2,1,4,8,0,0,8.440438871
845281,0,1648,5245,2,55465,2,1,2,3,3,0,0,3.217256381
845282,0,1648,5245,2,45234,0,1,1,6,9,0,0,3.544984326
845283,0,1648,5245,5,201075,1,1,2,3,2,0,0,11.66333527
845284,0,1648,5245,3,64620,0,1,1,4,8,0,0,5.064263323
845285,0,1648,5245,1,15078,0,1,1,6,2,0,0,1.181661442
845286,0,1648,5245,1,16801,0,0,1,4,8,0,0,1.316708464
845287,0,1648,5245,5,441570,2,1,2,1,9,0,0,25.61310905
845288,0,1648,5245,5,236940,1,2,2,3,2,0,0,13.74361949
845289,0,1648,5245,5,241248,2,3,3,1,2,0,0,11.10718232
845290,0,1648,5245,3,97468,0,1,1,6,9,0,0,7.638597179
845535,0,1586,5274,1,17662,0,1,1,4,3,0,0,1.384231975
845536,0,1586,5274,5,369411,0,0,1,4,9,0,0,28.95070533
845537,0,1586,5274,5,210553,0,2,2,1,9,0,0,12.21308005
845538,0,1586,5274,2,43080,1,2,2,1,2,0,0,2.498839907
845539,0,1586,5274,5,226170,0,1,1,4,6,0,0,17.72492163
845540,0,1586,5274,3,84006,0,0,1,6,9,0,0,6.58354232
845541,0,1586,5274,5,161550,1,1,2,1,9,0,0,9.370649652
845542,0,1586,5274,2,54948,0,2,2,5,6,0,0,3.187270302
845543,0,1586,5274,3,90468,0,1,1,6,9,0,0,7.089968652
845544,0,1586,5274,2,54065,1,1,3,3,3,0,0,2.489198895
845545,0,1586,5274,5,150780,2,3,5,1,2,0,0,4.914602347
845546,0,1586,5274,5,467418,1,2,3,2,9,0,0,21.52016575
845547,0,1586,5274,3,84436,0,1,1,4,6,0,0,6.617304075
845548,0,1586,5274,3,70005,0,1,1,6,7,0,0,5.486285266
845549,0,1586,5274,3,70005,0,0,1,4,9,0,0,5.486285266
845550,0,1586,5274,3,76790,0,1,1,4,8,0,0,6.018032915
845551,0,1586,5274,4,100161,2,1,2,3,8,0,0,5.809802784
845552,0,1586,5274,4,107700,0,1,1,6,6,0,0,8.440438871
845553,0,1586,5274,1,22617,0,1,1,6,9,0,0,1.772492163
845554,0,1586,5274,5,278404,0,2,2,7,9,0,0,16.1487529
845555,0,1586,5274,4,119223,0,1,1,6,2,0,0,9.343565831
845556,0,1586,5274,3,63866,0,0,1,4,9,0,0,5.005180251
845557,0,1586,5274,1,3231,0,2,2,2,6,0,0,0.187412993
845558,0,1586,5274,5,150780,0,0,1,6,7,0,0,11.81661442
845559,0,1586,5274,1,25094,0,1,1,6,2,0,0,1.966622257
845560,0,1586,5274,1,1292,0,0,5,3,6,0,0,0.042125163
845561,0,1737,5287,5,296175,2,2,2,1,9,0,0,17.17952436
845562,0,1737,5287,5,369411,0,0,1,4,9,0,0,28.95070533
845563,0,1737,5287,5,263434,0,3,2,1,2,0,0,15.28040603
845564,0,1737,5287,2,52880,2,2,11,2,4,0,0,0.918705698
845565,0,1737,5287,3,86160,0,1,1,4,9,0,0,6.752351097
845566,0,1737,5287,1,23694,1,2,2,3,6,0,0,1.374361949
845567,0,1737,5287,3,80990,0,2,1,4,2,0,0,6.347210031
845568,0,1737,5287,3,91760,0,1,1,4,9,0,0,7.191253918
845569,0,1737,5287,4,140979,0,1,1,4,8,0,0,11.04853448
845570,0,1737,5287,2,51265,0,1,1,6,7,0,0,4.017648903
845571,0,1737,5287,2,37910,0,0,1,6,9,0,0,2.971034483
845572,0,1737,5287,4,107700,0,2,2,5,5,0,0,6.247099768
845573,0,1737,5287,5,285405,2,2,2,1,2,0,0,16.55481439
845574,0,1737,5287,3,91545,2,1,2,1,7,0,0,5.310034803
845575,0,1737,5287,4,103392,2,2,2,1,7,0,0,5.997215777
845576,0,1737,5287,4,129240,0,1,1,4,6,0,0,10.12852665
845577,0,1737,5287,3,80775,0,1,1,6,9,0,0,6.330329154
845578,0,1737,5287,3,73236,0,1,1,4,5,0,0,5.739498433
845579,0,1737,5287,2,35541,2,1,2,1,9,0,0,2.061542923
845580,0,1737,5287,3,84436,0,1,1,4,6,0,0,6.617304075
845581,0,1737,5287,3,70005,0,1,1,6,7,0,0,5.486285266
845582,0,1737,5287,3,63758,0,1,1,6,6,0,0,4.996739812
845583,0,1737,5287,5,269422,0,1,1,4,9,0,0,21.11460188
845584,0,1737,5287,4,107700,0,1,1,6,6,0,0,8.440438871
845585,0,1737,5287,3,94237,2,2,2,1,2,0,0,5.466212297
845586,0,1737,5287,4,101453,0,2,2,1,2,0,0,5.884767981
845587,0,1737,5287,5,278404,0,2,2,7,9,0,0,16.1487529
845588,0,1737,5287,5,250294,0,1,1,4,9,0,0,19.61557994
845589,0,1737,5287,3,64620,0,0,1,4,7,0,0,5.064263323
845590,0,1737,5287,2,55465,0,1,1,4,5,0,0,4.346826019
845591,0,1737,5287,4,146472,0,1,1,4,9,0,0,11.47899687
845592,0,1737,5287,3,64620,0,1,1,4,8,0,0,5.064263323
845593,0,2059,5288,1,22617,1,3,2,2,2,0,0,1.311890951
845594,0,2059,5288,1,22617,1,3,2,2,2,0,0,1.311890951
845595,0,2059,5288,3,78297,2,1,2,1,9,0,0,4.541641531
845596,0,2059,5288,3,64620,2,2,2,1,6,0,0,3.748259861
845597,0,2059,5288,2,33063,0,1,1,4,2,0,0,2.591214734
845598,0,2059,5288,3,67851,0,1,1,6,6,0,0,5.317476489
845599,0,2059,5288,3,87613,0,3,3,7,6,0,0,4.033791436
845600,0,2059,5288,3,87613,0,3,3,7,6,0,0,4.033791436
845601,0,2059,5288,3,87613,0,3,3,7,6,0,0,4.033791436
845602,0,2059,5288,3,87613,0,3,3,7,6,0,0,4.033791436
845603,0,2059,5288,3,87613,0,3,3,7,6,0,0,4.033791436
845604,0,2059,5288,2,56004,1,4,2,3,2,0,0,3.248491879
845605,0,2059,5288,2,56004,1,4,2,3,2,0,0,3.248491879
845606,0,2059,5288,1,19386,0,0,1,6,2,0,0,1.519278997
845607,0,2059,5288,3,84006,0,1,1,6,6,0,0,6.58354232
845608,0,2059,5288,2,43080,0,1,1,4,8,0,0,3.376175549
845609,0,2059,5288,3,70005,0,2,2,5,2,0,0,4.060614849
845610,0,2059,5288,2,52880,2,2,11,2,4,0,0,0.918705698
845611,0,2059,5288,2,52880,2,2,11,2,4,0,0,0.918705698
845612,0,2059,5288,2,52880,2,2,11,2,4,0,0,0.918705698
845613,0,2059,5288,2,52880,2,2,11,2,4,0,0,0.918705698
845614,0,2059,5288,2,33602,1,2,4,1,2,0,0,1.282534351
845615,0,2059,5288,2,33602,1,2,4,1,2,0,0,1.282534351
845616,0,2059,5288,2,33602,1,2,4,1,2,0,0,1.282534351
845617,0,2059,5288,2,33602,1,2,4,1,2,0,0,1.282534351
845618,0,2059,5288,2,33602,1,2,4,1,2,0,0,1.282534351
845619,0,2059,5288,5,161550,0,3,3,7,5,0,0,7.437845304
845620,0,2059,5288,5,161550,0,3,3,7,5,0,0,7.437845304
845621,0,2059,5288,5,161550,0,3,3,7,5,0,0,7.437845304
845622,0,2059,5288,5,161550,0,3,3,7,5,0,0,7.437845304
845623,0,2059,5288,5,161550,0,3,3,7,5,0,0,7.437845304
845624,0,2059,5288,5,161550,0,3,3,7,5,0,0,7.437845304
845625,0,2059,5288,5,161550,0,3,3,7,5,0,0,7.437845304
845626,0,2059,5288,2,58158,2,2,2,1,7,0,0,3.373433875
845627,0,2059,5288,3,75390,0,1,1,6,2,0,0,5.90830721
845628,0,2059,5288,3,80775,0,1,2,7,9,0,0,4.685324826
845629,0,2059,5288,3,80775,0,1,2,7,9,0,0,4.685324826
845630,0,2059,5288,3,80775,0,1,2,7,9,0,0,4.685324826
845631,0,2059,5288,2,50619,0,1,1,4,5,0,0,3.96700627
845632,0,2059,5288,2,48680,2,1,2,1,9,0,0,2.823689095
845633,0,2059,5288,3,86160,2,2,2,1,4,0,0,4.997679814
845634,0,2059,5288,3,64835,0,1,1,6,9,0,0,5.081144201
845635,0,2059,5288,4,100161,2,1,2,1,7,0,0,5.809802784
845636,0,2059,5288,1,25848,0,1,2,5,2,0,0,1.499303944
845637,0,2059,5288,1,25848,0,1,2,5,2,0,0,1.499303944
845638,0,2059,5288,4,113085,2,0,5,1,2,0,0,3.68595176
845639,0,2059,5288,1,23500,0,0,1,6,8,0,0,1.841703762
845640,0,2059,5288,3,79698,0,1,2,5,4,0,0,4.622853828
845641,0,2059,5288,2,32310,2,1,2,1,9,0,0,1.87412993
845642,0,2059,5288,2,38772,0,2,2,5,6,0,0,2.248955916
845643,0,2059,5288,1,23694,1,2,2,3,6,0,0,1.374361949
845644,0,2059,5288,1,23694,1,2,2,3,6,0,0,1.374361949
845645,0,2059,5288,1,23694,1,2,2,3,6,0,0,1.374361949
845646,0,2059,5288,1,23694,1,2,2,3,6,0,0,1.374361949
845647,0,2059,5288,1,23694,1,2,2,3,6,0,0,1.374361949
845648,0,2059,5288,2,32310,0,0,1,6,8,0,0,2.532131661
845649,0,2059,5288,2,49542,0,0,1,6,8,0,0,3.882601881
845650,0,2059,5288,1,26925,1,1,2,2,6,0,0,1.561774942
845651,0,2059,5288,1,26925,1,1,2,2,6,0,0,1.561774942
845652,0,2059,5288,1,26925,1,1,2,2,6,0,0,1.561774942
845653,0,2059,5288,1,26925,1,1,2,2,6,0,0,1.561774942
845654,0,2059,5288,3,87237,2,2,2,1,9,0,0,5.060150812
845655,0,2059,5288,3,87237,2,2,2,1,9,0,0,5.060150812
845656,0,2059,5288,3,87237,2,2,2,1,9,0,0,5.060150812
845657,0,2059,5288,3,87237,2,2,2,1,9,0,0,5.060150812
845658,0,2059,5288,3,87237,2,2,2,1,9,0,0,5.060150812
845659,0,2059,5288,3,87237,2,2,2,1,9,0,0,5.060150812
845660,0,2059,5288,3,87237,2,2,2,1,9,0,0,5.060150812
845661,0,2059,5288,2,53203,3,3,3,1,2,0,0,2.449530387
845662,0,2059,5288,2,53203,3,3,3,1,2,0,0,2.449530387
845663,0,2059,5288,2,53203,3,3,3,1,2,0,0,2.449530387
845664,0,2059,5288,3,65697,3,2,3,1,3,0,0,3.024723757
845665,0,2059,5288,2,34464,3,1,3,2,2,0,0,1.586740331
845666,0,2059,5288,2,32310,0,0,1,6,9,0,0,2.532131661
845667,0,2059,5288,2,37695,1,1,3,3,9,0,0,1.735497238
845668,0,2059,5288,2,37695,1,1,3,3,9,0,0,1.735497238
845669,0,2059,5288,2,37695,1,1,3,3,9,0,0,1.735497238
845670,0,2059,5288,2,37695,1,1,3,3,9,0,0,1.735497238
845671,0,2059,5288,2,37695,1,1,3,3,9,0,0,1.735497238
845672,0,2059,5288,2,37695,1,1,3,3,9,0,0,1.735497238
845673,0,2059,5288,2,31233,0,1,1,6,8,0,0,2.447727273
845674,0,2059,5288,3,64620,0,1,1,4,8,0,0,5.064263323
845675,0,2059,5288,2,56542,0,1,2,7,8,0,0,3.279727378
845676,0,2059,5288,3,86160,0,1,1,4,6,0,0,6.752351097
845677,0,2059,5288,3,63327,0,1,1,4,7,0,0,4.962978056
845678,0,2059,5288,2,43080,0,2,2,5,3,0,0,2.498839907
845679,0,2059,5288,3,76467,0,1,2,5,9,0,0,4.435440835
845680,0,2059,5288,3,84006,0,2,2,5,6,0,0,4.872737819
845681,0,2059,5288,2,47818,0,0,1,6,9,0,0,3.747554859
845682,0,2059,5288,2,47818,0,0,1,6,9,0,0,3.747554859
845683,0,2059,5288,2,47818,0,0,1,6,9,0,0,3.747554859
845684,0,2059,5288,3,62573,2,0,2,2,8,0,0,3.629564965
845685,0,2059,5288,2,46095,0,0,1,6,5,0,0,3.612507837
845686,0,2059,5288,3,99191,0,1,2,5,9,0,0,5.753578886
845687,0,2059,5288,2,30156,0,1,1,4,3,0,0,2.363322884
845688,0,2059,5288,3,80775,1,1,2,2,7,0,0,4.685324826
845689,0,2059,5288,3,86160,0,1,1,6,9,0,0,6.752351097
845690,0,2059,5288,1,21432,0,1,1,6,2,0,0,1.679647335
845691,0,2059,5288,2,43295,0,1,1,6,6,0,0,3.393056426
845692,0,2059,5288,3,97683,0,1,1,6,9,0,0,7.655478056
845693,0,2059,5288,2,58804,2,2,2,1,3,0,0,3.410916473
845694,0,2059,5288,2,50834,0,2,2,7,7,0,0,2.94863109
845695,0,2059,5288,2,52773,0,1,1,6,6,0,0,4.135815047
845696,0,2059,5288,2,51265,0,1,1,6,7,0,0,4.017648903
845697,0,2059,5288,2,37910,0,0,1,6,9,0,0,2.971034483
845698,0,2059,5288,2,53850,0,0,1,4,9,0,0,4.220219436
845699,0,2059,5288,2,54065,1,1,3,3,3,0,0,2.489198895
845700,0,2059,5288,3,70005,0,1,1,4,9,0,0,5.486285266
845701,0,2059,5288,2,43080,0,1,1,6,5,0,0,3.376175549
845702,0,2059,5288,1,17232,0,1,1,6,2,0,0,1.350470219
845703,0,2059,5288,2,37910,0,1,1,6,9,0,0,2.971034483
845704,0,2059,5288,3,64835,3,2,3,1,2,0,0,2.985055249
845705,0,2059,5288,3,64835,3,2,3,1,2,0,0,2.985055249
845706,0,2059,5288,2,43080,0,1,1,4,9,0,0,3.376175549
845707,0,2059,5288,1,21432,0,1,1,4,9,0,0,1.679647335
845708,0,2059,5288,1,20463,0,1,1,4,9,0,0,1.603683386
845709,0,2059,5288,3,80775,0,1,1,4,3,0,0,6.330329154
845710,0,2059,5288,3,80775,0,1,1,4,3,0,0,6.330329154
845711,0,2059,5288,3,91545,0,1,1,4,8,0,0,7.174373041
845712,0,2059,5288,2,41464,0,1,1,4,9,0,0,3.249568966
845713,0,2059,5288,2,41464,0,1,1,4,9,0,0,3.249568966
845714,0,2059,5288,2,41464,0,1,1,4,9,0,0,3.249568966
845715,0,2059,5288,2,41464,0,1,1,4,9,0,0,3.249568966
845716,0,2059,5288,1,20463,0,1,1,6,9,0,0,1.603683386
845717,0,2059,5288,1,20463,0,1,1,6,9,0,0,1.603683386
845718,0,2059,5288,1,20463,0,1,1,6,9,0,0,1.603683386
845719,0,2059,5288,2,36618,0,1,1,4,8,0,0,2.869749216
845720,0,2059,5288,2,37695,0,1,1,4,6,0,0,2.954153605
845721,0,2059,5288,3,91221,0,2,2,7,6,0,0,5.291293503
845722,0,2059,5288,2,45234,0,1,1,4,7,0,0,3.544984326
845723,0,2059,5288,5,162411,0,2,2,7,5,0,0,9.42062645
845724,0,2059,5288,3,75390,0,1,1,4,8,0,0,5.90830721
845725,0,2059,5288,2,38772,0,1,1,6,9,0,0,3.038557994
845726,0,2059,5288,5,151857,0,1,2,7,9,0,0,8.808410673
845727,0,2059,5288,2,52988,2,2,2,1,9,0,0,3.073573086
845728,0,2059,5288,1,20247,0,1,1,4,2,0,0,1.586802508
845729,0,2059,5288,5,150780,0,1,2,5,8,0,0,8.745939675
845730,0,2059,5288,2,41259,0,1,2,5,9,0,0,2.393263921
845731,0,2059,5288,2,34464,0,1,1,4,1,0,0,2.700940439
845732,0,2059,5288,1,19278,0,0,1,4,9,0,0,1.510838558
845733,0,2059,5288,1,19278,0,0,1,4,9,0,0,1.510838558
845734,0,2059,5288,3,95853,0,2,2,7,2,0,0,5.559918794
845735,0,2059,5288,4,145395,0,1,2,7,6,0,0,8.433584687
845736,0,2059,5288,3,74851,0,0,1,4,9,0,0,5.866105016
845737,0,2059,5288,3,94237,2,2,2,1,2,0,0,5.466212297
845738,0,2059,5288,3,68389,0,1,1,4,2,0,0,5.359678683
845739,0,2059,5288,4,115239,2,1,2,2,2,0,0,6.684396752
845740,0,2059,5288,4,115239,2,1,2,2,2,0,0,6.684396752
845741,0,2059,5288,4,115239,2,1,2,2,2,0,0,6.684396752
845742,0,2059,5288,4,115239,2,1,2,2,2,0,0,6.684396752
845743,0,2059,5288,4,115239,2,1,2,2,2,0,0,6.684396752
845744,0,2059,5288,4,115239,2,1,2,2,2,0,0,6.684396752
845745,0,2059,5288,4,115239,2,1,2,2,2,0,0,6.684396752
845746,0,2059,5288,4,115239,2,1,2,2,2,0,0,6.684396752
845747,0,2059,5288,2,47388,0,2,2,1,8,0,0,2.748723898
845748,0,2059,5288,3,65697,2,1,2,1,2,0,0,3.810730858
845749,0,2059,5288,3,67851,0,1,2,5,9,0,0,3.935672854
845750,0,2059,5288,4,133655,1,2,4,1,2,0,0,5.101362595
845751,0,2059,5288,4,133655,1,2,4,1,2,0,0,5.101362595
845752,0,2059,5288,4,133655,1,2,4,1,2,0,0,5.101362595
845753,0,2059,5288,4,133655,1,2,4,1,2,0,0,5.101362595
845754,0,2059,5288,4,133655,1,2,4,1,2,0,0,5.101362595
845755,0,2059,5288,4,146041,0,1,2,3,9,0,0,8.471067285
845756,0,2059,5288,4,146041,0,1,2,3,9,0,0,8.471067285
845757,0,2059,5288,2,41895,0,1,1,4,6,0,0,3.283330721
845758,0,2059,5288,2,55465,0,1,1,4,5,0,0,4.346826019
845759,0,2059,5288,1,17447,0,1,1,6,9,0,0,1.367351097
845760,0,2059,5288,1,17447,0,1,1,6,9,0,0,1.367351097
845761,0,2059,5288,3,75390,0,1,1,4,9,0,0,5.90830721
845762,0,2059,5288,2,32310,1,1,2,3,3,0,0,1.87412993
845763,0,2059,5288,3,70166,2,2,2,1,2,0,0,4.069985499
845764,0,2059,5288,3,70166,2,2,2,1,2,0,0,4.069985499
845765,0,2059,5288,3,60312,1,1,2,3,7,0,0,3.49837587
845766,0,2059,5288,3,60312,1,1,2,3,7,0,0,3.49837587
845767,0,2059,5288,2,55465,2,1,2,3,3,0,0,3.217256381
845768,0,2059,5288,2,55465,2,1,2,3,3,0,0,3.217256381
845769,0,2059,5288,2,55465,2,1,2,3,3,0,0,3.217256381
845770,0,2059,5288,2,55465,2,1,2,3,3,0,0,3.217256381
845771,0,2059,5288,2,55465,2,1,2,3,3,0,0,3.217256381
845772,0,2059,5288,2,55465,2,1,2,3,3,0,0,3.217256381
845773,0,2059,5288,3,66127,1,1,2,3,6,0,0,3.835719258
845774,0,2059,5288,3,66127,1,1,2,3,6,0,0,3.835719258
845775,0,2059,5288,3,88529,0,1,1,6,7,0,0,6.938040752
845776,0,2059,5288,2,50619,0,2,1,6,9,0,0,3.96700627
845777,0,2059,5288,2,50619,0,2,1,6,9,0,0,3.96700627
845778,0,2059,5288,2,50619,0,2,1,6,9,0,0,3.96700627
845779,0,2059,5288,3,75390,0,1,1,4,6,0,0,5.90830721
845780,0,2059,5288,1,15078,0,1,1,6,2,0,0,1.181661442
845781,0,2059,5288,3,99945,0,1,1,4,8,0,0,7.832727273
845782,0,2059,5288,3,89391,0,0,1,6,9,0,0,7.005564263
845783,0,2059,5288,4,133548,1,1,3,2,2,0,0,6.148618785
845784,0,2059,5288,1,1292,0,0,5,3,6,0,0,0.042125163
845785,0,2059,5288,1,1292,0,0,5,3,6,0,0,0.042125163
845786,0,2059,5288,1,1292,0,0,5,3,6,0,0,0.042125163
845787,0,2059,5288,1,1292,0,0,5,3,6,0,0,0.042125163
845788,0,2059,5288,1,1292,0,0,5,3,6,0,0,0.042125163
845789,0,2059,5288,1,15939,0,0,1,4,9,0,0,1.249184953
845790,0,1637,5334,5,296175,2,2,2,1,9,0,0,17.17952436
845791,0,1637,5334,5,296175,2,2,2,1,9,0,0,17.17952436
845792,0,1637,5334,3,67851,0,1,1,6,6,0,0,5.317476489
845793,0,1637,5334,2,43080,1,2,2,1,2,0,0,2.498839907
845794,0,1637,5334,2,43080,1,2,2,1,2,0,0,2.498839907
845795,0,1637,5334,2,43080,1,2,2,1,2,0,0,2.498839907
845796,0,1637,5334,2,43080,1,2,2,1,2,0,0,2.498839907
845797,0,1637,5334,2,43080,1,2,2,1,2,0,0,2.498839907
845798,0,1637,5334,2,43080,1,2,2,1,2,0,0,2.498839907
845799,0,1637,5334,2,43080,1,2,2,1,2,0,0,2.498839907
845800,0,1637,5334,3,64835,0,1,1,6,9,0,0,5.081144201
845801,0,1637,5334,3,62789,0,0,1,6,9,0,0,4.920775862
845802,0,1637,5334,3,95853,0,1,1,6,9,0,0,7.511990596
845803,0,1637,5334,3,61378,0,0,1,4,6,0,0,4.810206113
845804,0,1637,5334,1,25848,0,1,2,5,2,0,0,1.499303944
845805,0,1637,5334,1,25848,0,1,2,5,2,0,0,1.499303944
845806,0,1637,5334,1,25848,0,1,2,5,2,0,0,1.499303944
845807,0,1637,5334,1,25848,0,1,2,5,2,0,0,1.499303944
845808,0,1637,5334,4,124070,0,1,1,6,9,0,0,9.72338558
845809,0,1637,5334,5,617121,0,2,2,5,9,0,0,35.79588167
845810,0,1637,5334,4,124932,2,1,3,1,9,0,0,5.751933702
845811,0,1637,5334,4,126009,2,2,4,1,2,0,0,4.809503817
845812,0,1637,5334,3,86160,0,1,1,6,8,0,0,6.752351097
845813,0,1637,5334,3,97683,0,1,1,6,9,0,0,7.655478056
845814,0,1637,5334,2,54948,0,2,2,5,6,0,0,3.187270302
845815,0,1637,5334,1,0,0,1,1,4,2,0,0,0
845816,0,1637,5334,1,17232,0,1,1,6,2,0,0,1.350470219
845817,0,1637,5334,1,0,0,0,1,6,2,0,0,0
845818,0,1637,5334,5,494450,0,2,1,4,2,0,0,38.75005486
845819,0,1637,5334,1,20463,0,1,1,6,9,0,0,1.603683386
845820,0,1637,5334,4,107700,0,1,1,6,8,0,0,8.440438871
845821,0,1637,5334,5,162411,0,2,2,7,5,0,0,9.42062645
845822,0,1637,5334,4,100807,0,0,1,6,8,0,0,7.900250784
845823,0,1637,5334,5,360795,0,2,3,3,8,0,0,16.61118785
845824,0,1637,5334,5,360795,0,2,3,3,8,0,0,16.61118785
845825,0,1637,5334,5,360795,0,2,3,3,8,0,0,16.61118785
845826,0,1637,5334,5,278404,0,2,2,7,9,0,0,16.1487529
845827,0,1637,5334,4,135163,0,2,1,6,8,0,0,10.59275078
845828,0,1637,5334,5,168012,0,1,2,5,8,0,0,9.745475638
845829,0,1637,5334,1,9046,0,1,1,4,7,0,0,0.708996865
845830,0,1637,5334,5,379750,0,1,1,6,2,0,0,29.76098746
845831,0,1637,5334,4,144318,0,2,2,7,8,0,0,8.371113689
845832,0,1637,5334,3,63112,0,1,1,6,9,0,0,4.946097179
845833,0,1637,5334,4,107700,0,1,1,6,9,0,0,8.440438871
845834,0,1637,5334,4,134194,0,0,1,6,9,0,0,10.51678683
845835,0,1637,5334,5,177705,0,1,1,6,8,0,0,13.92672414
845836,0,1637,5334,4,142702,0,1,1,6,8,0,0,11.1835815
845837,0,1637,5334,4,142702,0,1,1,6,8,0,0,11.1835815
845838,0,1637,5334,5,161550,0,1,1,6,9,0,0,12.66065831
845839,0,1508,5337,2,52880,2,2,11,2,4,0,0,0.918705698
845840,0,1508,5337,5,269357,0,3,1,6,2,0,0,21.10953762
845841,0,1508,5337,5,269357,0,3,1,6,2,0,0,21.10953762
845842,0,1508,5337,5,187398,0,1,1,6,8,0,0,14.68636364
845843,0,1508,5337,5,187398,0,1,1,6,8,0,0,14.68636364
845844,0,1508,5337,2,33602,1,2,4,1,2,0,0,1.282534351
845845,0,1508,5337,2,33602,1,2,4,1,2,0,0,1.282534351
845846,0,1508,5337,5,650508,2,2,2,1,2,0,0,37.7324826
845847,0,1508,5337,3,86160,0,1,1,6,9,0,0,6.752351097
845848,0,1508,5337,5,273558,2,4,2,1,2,0,0,15.86763341
845849,0,1508,5337,5,273558,2,4,2,1,2,0,0,15.86763341
845850,0,1508,5337,5,273558,2,4,2,1,2,0,0,15.86763341
845851,0,1508,5337,5,273558,2,4,2,1,2,0,0,15.86763341
845852,0,1508,5337,5,170381,2,3,3,3,2,0,0,7.844447514
845853,0,1508,5337,3,83359,0,1,2,1,2,0,0,4.83525522
845854,0,1508,5337,5,244479,0,1,1,6,9,0,0,19.15979624
845855,0,1508,5337,5,244479,0,1,1,6,9,0,0,19.15979624
845856,0,1508,5337,5,469464,0,2,2,1,2,0,0,27.23110789
845857,0,1508,5337,5,469464,0,2,2,1,2,0,0,27.23110789
845858,0,1508,5337,4,124932,2,1,3,1,9,0,0,5.751933702
845859,0,1508,5337,4,124932,2,1,3,1,9,0,0,5.751933702
845860,0,1508,5337,4,124932,2,1,3,1,9,0,0,5.751933702
845861,0,1508,5337,2,59450,0,2,2,7,7,0,0,3.448399072
845862,0,1508,5337,5,477111,2,1,2,1,9,0,0,27.67465197
845863,0,1508,5337,3,71835,0,1,2,1,2,0,0,4.166815545
845864,0,1508,5337,2,59235,2,1,2,3,7,0,0,3.435904872
845865,0,1508,5337,5,237693,0,1,1,6,2,0,0,18.62804859
845866,0,1508,5337,5,323100,0,1,1,6,2,0,0,25.32131661
845867,0,1508,5337,5,215400,2,2,2,1,2,0,0,12.49419954
845868,0,1508,5337,5,156165,1,2,3,2,8,0,0,7.189917127
845869,0,1508,5337,4,105546,2,2,3,3,7,0,0,4.859392265
845870,0,1508,5337,4,105546,2,2,3,3,7,0,0,4.859392265
845871,0,1508,5337,5,481419,0,1,1,6,2,0,0,37.72876176
845872,0,1508,5337,2,52019,0,1,2,1,2,0,0,3.017349188
845873,0,1508,5337,5,510390,2,3,5,1,2,0,0,16.63592894
845874,0,1508,5337,5,510390,2,3,5,1,2,0,0,16.63592894
845875,0,1508,5337,5,510390,2,3,5,1,2,0,0,16.63592894
845876,0,1508,5337,3,86267,1,0,2,1,2,0,0,5.003926914
845877,0,1508,5337,5,215400,0,1,1,6,9,0,0,16.88087774
845878,0,1508,5337,5,202476,2,2,2,1,9,0,0,11.74454756
845879,0,1508,5337,5,297025,0,2,2,1,2,0,0,17.22887645
845880,0,1508,5337,5,297025,0,2,2,1,2,0,0,17.22887645
845881,0,1508,5337,1,27140,0,1,1,6,9,0,0,2.126990596
845882,0,1508,5337,5,328915,2,2,2,1,9,0,0,19.07864269
845883,0,1508,5337,4,133655,1,2,4,1,2,0,0,5.101362595
845884,0,1508,5337,5,250294,0,1,1,4,9,0,0,19.61557994
845885,0,1508,5337,5,250294,0,1,1,4,9,0,0,19.61557994
845886,0,1508,5337,5,256326,0,2,2,1,2,0,0,14.86809745
845887,0,1508,5337,5,214323,0,1,1,4,9,0,0,16.79647335
845888,0,1508,5337,3,99084,1,2,5,2,4,0,0,3.229595828
845889,0,2013,5341,1,22617,1,3,2,2,2,0,0,1.311890951
845890,0,2013,5341,1,22617,1,3,2,2,2,0,0,1.311890951
845891,0,2013,5341,5,183090,2,2,2,1,7,0,0,10.62006961
845892,0,2013,5341,4,130317,0,1,1,4,6,0,0,10.21293103
845893,0,2013,5341,1,13031,0,0,1,4,7,0,0,1.021293103
845894,0,2013,5341,2,39752,0,0,1,4,9,0,0,3.115365987
845895,0,2013,5341,2,39752,0,0,1,4,9,0,0,3.115365987
845896,0,2013,5341,4,118039,2,2,2,1,2,0,0,6.846821346
